935,Awadhesh Pratap Singh University,Madhya Pradesh,Itaura,486003,24.5676929,81.3326491999999,2624,1140,246.2
1117,Barkatullah University,Madhya Pradesh,Bhopal,462026,,,3421,1835,400
1200,Jagran Lakecity University,Madhya Pradesh,Bhopal,462044,23.2252084,77.2994144,1967,480,200
1437,Daly College Business School,Madhya Pradesh,Indore,452001,22.7030474,75.8955498999999,,60,118
1686,Sanchi University of Buddhist Indic Studies,Madhya Pradesh,Barla,464651,23.406152,77.7527976,,307,120
1853,VIT University,Madhya Pradesh,Bhopal,466114,23.0775316,76.8512714999999,,0,150
1909,SAGE University,Madhya Pradesh,Indore,452020,22.637346,75.8521192,421,470,620.35
2756,Ujjain Engineering College,Madhya Pradesh,Ujjain,456010,23.1476542,75.7967371,,608,300
3375,Rewa Engineering College,Madhya Pradesh,Rewa,486002,24.5556853,81.3135307,967,300,250
3442,Radharaman Engineering College,Madhya Pradesh,Mendora,462046,23.6288048,77.2117733,,822,150
4162,Jabalpur Engineering College,Madhya Pradesh,Jabalpur,482011,23.1919063,79.9870188,,1072,255
4227,Indira Gandhi Engineering College,Madhya Pradesh,Baheria Gadgad,470021,23.875027,78.8241068,951,270,220
4782,Bhopal Institute of Technology and Science,Madhya Pradesh,Bhopal,462045,23.1402152,77.5332796,,414,200
4784,Bhopal Institute of Technology,Madhya Pradesh,Bhopal,462045,23.1402152,77.5332796,,336,300
8044,University Institute of Technology Rajiv Gandhi Proudyogiki Vishwavidyalaya,Madhya Pradesh,Bhopal,462036,23.3113931,77.3697672,,894,241.14
19847,JLU School of Engineering and Technology,Madhya Pradesh,Mali Khedi,462044,23.2031817,77.2942826999999,,0,200
19849,JLU School of Hospitality and Tourism,Madhya Pradesh,Mali Khedi,462044,23.1950786,77.3065952,,0,200
19851,JLU School of Education,Madhya Pradesh,Mali Khedi,462007,23.1758288,77.3875729999999,,0,200
19999,Bhopal Institute of Technology and Science Pharmacy,Madhya Pradesh,Bhopal,464551,23.1218501,77.5433559,,160,200
18,Rashtrasant Tukadoji Maharaj Nagpur University,Maharashtra,Nagpur,440001,21.1480038,79.0746545,3754,1825,318
116,Indian Institute of Technology Bombay,Maharashtra,Mumbai,400076,19.133038,72.911132,6784,1126,550
144,Visvesvaraya National Institute of Technology Nagpur,Maharashtra,Nagpur,440010,21.1215395,79.0504342,1075,922,215.26
206,Narsee Monjee Institute of Management Studies,Maharashtra,Mumbai,400056,19.2307527,72.856739,17110,3874,179.26
240,Dr Babasaheb Ambedkar Technological University,Maharashtra,Lonere,402103,18.1665189,73.3347139,2655,1146,525
243,Shivaji University,Maharashtra,Kolhapur,416004,16.6842415,74.2590148,,1912,853
309,Sant Gadge Baba Amravati University,Maharashtra,Amravati,444602,20.9363598,77.7995573,,1408,447
310,Dr Babasaheb Ambedkar Marathwada University,Maharashtra,Aurangabad,431004,19.9004937,75.3115475,4805,2187,724.24
488,Tata Institute of Social Sciences,Maharashtra,Mumbai,400088,19.0454303,72.9216947,3987,1391,321.05
597,Savitribai Phule Pune University,Maharashtra,Pune,411007,18.5490981,73.8246872,5487,3656,411
618,Pravara Institute of Medical Sciences,Maharashtra,Loni,413736,19.58041,74.4659065,,713,115.94
726,Bharati Vidyapeeth,Maharashtra,Pune,411030,18.458361,73.8544034,5505,3471,187.91
733,Symbiosis International University,Maharashtra,Pune,412115,18.5409874,73.7270528,,4741,300
752,Datta Meghe Institute of Medical Sciences,Maharashtra,Wardha,442004,20.745319,78.6021946,3059,825,125
879,Kavayitri Bahinabai Chaudhari North Maharashtra University,Maharashtra,Jalgaon,425001,21.0182435,75.5629677,2739,1581,646
891,University of Mumbai,Maharashtra,Mumbai,400032,18.9295955,72.8286407,76914,0,243
963,Deccan College of Post Graduate and Research Institute,Maharashtra,Pune,411006,18.5494492,73.8732786,295,307,115
980,Dr Balasaheb Sawant Konkan Krishi Vidyapeeth,Maharashtra,Ratnagiri,415712,17.7496012,73.1784705,,894,1958
1094,Swami Ramanand Teerth Marathwada University,Maharashtra,Nanded,431606,19.1097823,77.2893606,6321,1194,525
1250,Indian Institute of Management Nagpur,Maharashtra,Nagpur,440010,21.1292572,79.0489685,,120,131.79
1453,Aditya B Ed College,Maharashtra,Beed,431122,18.9932497999999,75.7808431999999,119,100,300
1658,MIT Art Design and Technology University,Maharashtra,Pune,412201,18.4925900999999,74.0254827,3246,589,125
1659,Sandip University,Maharashtra,Nashik,422213,19.9677086,73.6695548,1428,732,250
2010,Dr DY Patil School of Engineering and Technology,Maharashtra,Pimpri-Chinchwad,411018,18.6231133,73.8198508,1623,876,110
2773,Trinity College of Engineering and Research,Maharashtra,Yewalewadi,411048,18.4206499,73.9055799999999,1640,840,110
3051,SND College of Engineering and Research Centre,Maharashtra,Nashik,423401,20.0659704,74.4547949999999,,822,150
3206,Sandip Institute of Technology and Research Center,Maharashtra,Mahiravni,422213,19.9668106,73.6617149,2382,636,225
3278,Sanjay Ghodawat Group of Institutions,Maharashtra,Mangaonwadi,416118,16.7363166,74.3953998,,0,150
4042,Late GN Sapkal College of Engineering,Maharashtra,Nashik,422213,19.944184,73.6003829999999,1910,664,110
4086,KJ College of Engineering and Management Research,Maharashtra,Yewalewadi,411048,18.4387973,73.8954972,1568,816,110
4363,Government College of Engineering,Maharashtra,Amravati,444604,20.9689421,77.7670946,,604,114
5255,College of Engineering,Maharashtra,Osmanabad,413501,18.7742164,75.7115534,1157,384,148
5536,Shailesh J Mehta School of Management Indian Institute of Technology,Maharashtra,Mumbai,400076,19.1199154,72.9012496,,0,489.19
5783,Indian Law Society Law College,Maharashtra,Pune,411004,18.5142961,73.8287303,1586,702,195
5972,Kasturba Health Societys Mahatma Gandhi Institute of Medical Sciences,Maharashtra,Sevagram,442102,20.7387488,78.6611203,501,172,450.75
6139,Government Medical College,Maharashtra,Nagpur,440009,21.1295884,79.0989661,1421,578,196
6140,Dr Shankarrao Chavan Government Medical College,Maharashtra,Nanded,431601,19.1563979,77.3132800999999,615,160,115
7842,Sinhgad Institute of Business Administration and Computer Application,Maharashtra,Lonavala,410401,18.7305901,73.4268608,206,360,150
7925,SND College of Pharmacy,Maharashtra,Adgaon Repal,423401,20.1326027,74.3390161,279,214,150
7936,RG Sapkal College of Pharmacy,Maharashtra,Anjaneri,422213,19.9438855,73.5994381,336,136,110
7940,'Hon Shri Babanrao Pachpute Vichardhara Trust''s Group of Institutions',Maharashtra,Jangalewadi,414701,18.5741099,74.613691,79,1228,110
7996,Jawaharlal Nehru Medical College,Maharashtra,Wardha,442001,20.717953,78.5831181,,339,122
8990,Trinity Academy of Engineering,Maharashtra,Pune,411048,18.420721,73.9048222999999,1134,768,110
9660,Trinity Institute of Management and Research,Maharashtra,Pune,411048,18.4204659,73.9043587999999,132,120,108
11019,'Vidya Pratishthan''s Polytechnic College',Maharashtra,Indapur,413106,18.1172619,75.0134038999999,493,300,156
12257,Sandip Polytechnic,Maharashtra,Nashik,422213,19.9630321,73.6666919,1430,600,200
12261,Trinity Polytechnic,Maharashtra,Pune,411048,18.4201182,73.9040191,406,300,110
12324,Trinity College of Architecture,Maharashtra,Pune,411048,18.4214537,73.9076364999999,110,40,108
12329,Vidya Pratishthan’s School of Architecture,Maharashtra,Baramati,413133,18.1799271,74.6122269,162,30,156
12330,Viva School of Architecture,Maharashtra,Shirgaon,401303,19.4811377,72.8554169,,80,200
12381,Dr APJ Abdul Kalam College of Physiotherapy,Maharashtra,Loni,413736,19.5787536,74.4553167,322,115,120
14071,College of Veterinary and Animal Sciences,Maharashtra,Nideban,413517,18.3859118,77.1419781,231,0,236.06
14151,Vidya Pratishthan Commerce and Science College,Maharashtra,Pune,413106,18.1172619,75.0134038999999,367,240,156
14154,Annasaheb Awate College,Maharashtra,Manchar,410503,19.0126624,73.9523305,3814,1212,105
16545,Nivrutti Babaji Navale College of Commerce,Maharashtra,Lonavala,410401,18.7291022,73.4300617,691,0,160
16647,Vasantdada Sugar Institute,Maharashtra,Pune,412307,18.5245687,73.9720052,69,279,140
17364,'Industrial Design Centre, Indian Institute of Technology',Maharashtra,Mumbai,400076,19.1239285,72.9094407,,61,543
17523,Government Vidarbha Institute of Science and Humanities,Maharashtra,Amravati,444604,20.9549277,77.7523608,3425,1850,168
17600,Bhonsala Military College,Maharashtra,Nashik,422013,20.0106063,73.7527041999999,3990,1178,165
17602,Diamond College of Commerce and Science,Maharashtra,Nagpur,440013,21.1862411,79.0659179,93,360,10652.7
18055,GM Chaudhari Polytechnic,Maharashtra,Nandurbar,425409,21.5455841,74.4683333,822,330,250
19301,MIT School of Bioengineering Sciences and Research,Maharashtra,Pune,412201,18.4651914,74.0417628,,90,125
20208,Rural Medical College,Maharashtra,Loni,413736,19.5799296,74.4534475,1111,288,120
23345,Vidya Pratishthan College of Education,Maharashtra,Ahmednagar,414005,19.0952075,74.7495916,94,196,35000
23448,Shri SI Patil Arts GB Patel Science and STSKVS Commerce College,Maharashtra,Shahada,425409,21.5455841,74.4683333,1872,0,200
23513,Shri Shivaji College of Arts Commerce and Science,Maharashtra,Kandhar,431714,18.8736949,77.1873371,1681,0,130
24049,'Department of Geography, Savitribai Phule Pune University',Maharashtra,Pune,411007,18.5523618,73.826655,,160,411
24051,'The School of Public Health and Health Sciences, Savitribai Phule Pune University',Maharashtra,Pune,411007,18.5523618,73.826655,,0,411
127,National Institute of Technology Manipur,Manipur,Imphal,795004,24.8236023,93.9113634,526,213,341.5
1131,Manipur University,Manipur,Imphal,795003,24.7506337,93.9299458,3797,1512,287
6152,Regional Institute of Medical Sciences,Manipur,Imphal,795004,24.8158997,93.9228051,803,254,300
25065,National Sports University,Manipur,Imphal,795146,24.8976081,93.8316601999999,,0,325
399,Indian Institute of Management Shillong,Meghalaya,Shillong,793014,25.5602333,91.903818,204,0,120
691,National Institute of Technology Meghalaya,Meghalaya,Shillong,793003,25.5706702,91.8977131,853,318,300
904,North Eastern Hill University,Meghalaya,Shillong,793022,25.6048242,91.8941545,4723,322,1025
1081,University of Science and Technology,Meghalaya,Baridua,793101,26.1035956,91.8391485,3157,218,400
3377,Regional Institute of Science and Technology,Meghalaya,Jorabat,781022,26.1030143,91.8464102,,420,130
20065,Union Christian College,Meghalaya,Umnuih,793122,25.65769,91.8625620999999,921,0,170.2
132,National Institute of Technology Mizoram,Mizoram,Aizawl,796012,23.7502078,92.7223132,394,180,190.35
15115,College of Veterinary Sciences and Animal Husbandry,Mizoram,Aizawl,796014,23.808011,92.7336752,358,67,168.61
15806,Pachhunga University College,Mizoram,Aizawl,796005,23.7232572,92.7272181,2395,0,700
131,National Institute of Technology Nagaland,Nagaland,Dimapur,797103,25.7872385,93.7740106,459,137,291
1166,Nagaland University,Nagaland,Lumami,797004,25.7269462,94.0916300999999,2306,230,240
2226,Nagaland University,Nagaland,Thizama,797004,,,2306,358,801.96
14758,Kohima Science College,Nagaland,Jotsoma,797002,25.6657311,94.0754503,1191,480,200
19477,Christian Institute of Health Sciences and Research,Nagaland,Dimapur,797115,25.8607668,93.7800830999999,276,118,130
24168,Patkai Christian College,Nagaland,Dimapur,797103,,,1710,50,200
44,Sambalpur University,Odisha,Burla,768019,21.481248,83.883496,1525,1636,670
95,'Siksha ''O'' Anusandhan',Odisha,Bhubaneshwar,751003,20.2770252,85.7692277,10288,3005,200
110,Indian Institute of Technology Bhubaneswar,Odisha,Bhubaneshwar,751013,20.3007589,85.8294259,1453,704,936
141,National Institute of Technology Rourkela,Odisha,Rourkela,769008,22.2528177,84.9009678,4673,940,647.41
172,Veer Surendra Sai University of Technology,Odisha,Burla,768018,21.4988251,83.8991868,4260,1424,502
214,Kalinga Institute of Industrial Technology,Odisha,Bhubaneshwar,751024,20.3536348,85.8193327,23427,2949,200
630,Utkal University,Odisha,Bhubaneshwar,751004,20.2982144,85.8416252,4613,2084,399.9
634,Berhampur University,Odisha,Berhampur,760007,19.2978889,84.8779249,1729,394,250
672,Sri Sri University,Odisha,Govindpur,754006,20.4527139,85.7974481999999,1162,1380,185
720,Central University of Odisha,Odisha,Sunabeda,764021,18.7801372,82.7483581999999,651,140,450.09
1267,Indian Institute of Management Sambalpur,Odisha,Sambalpur,768200,21.5596346,84.0392487,96,0,237
2223,Ghanshyam Hemlata Institute of Technology and Management,Odisha,Puri,752002,19.854325,85.9549589,43,150,122
3842,Mahavir Institute of Engineering and Technology,Odisha,Bhubaneswar,751006,20.264173,85.8537417999999,564,636,102
4158,Jagannath Institute for Technology and Management,Odisha,Uppalada,761211,18.8317124,84.1679129,,444,120
4225,Indira Gandhi Institute of Technology,Odisha,Khalapal,759146,20.9346399,85.2618317,4493,819,179
6186,MKCG Medical College,Odisha,Brahmapur,760004,19.3076088,84.8109693999999,1379,486,162
7138,National Institute of Science Education and Research,Odisha,Bhubaneshwar,752050,20.1702462,85.6835908,641,800,300
8066,Maharaja Purna Chandra Autonomous College,Odisha,Baripada,757003,21.9296134,86.7644984999999,4760,1720,268.53
8079,Government College,Odisha,Sundargarh,770001,22.1196102999999,84.0238068999999,1722,541,127
11081,Sidharth Institute of Engineering and Technology,Odisha,Koraput,764021,18.8528343,82.7437437999999,,105,150
22746,Shailabala Women’s College,Odisha,Cuttack,753001,20.4755926,85.8728132999999,2074,994,126.409
130,National Institute of Technology Puducherry Karaikal,Puducherry,Thiruvettakudy,609609,10.9844326,79.8420265,609,240,258
442,Pondicherry University,Puducherry,Kalapet,605014,12.0263438,79.8492812,19027,2778,800
616,Jawaharlal Institute of Postgraduate Medical Education and Research,Puducherry,Puducherry,605006,11.9567035,79.796118,1531,675,192.2
3527,Pondicherry Engineering College,Puducherry,Pillaichavady,605014,12.0121322,79.8572427,2170,761,210
15,Indian Institute of Science Education and Research Mohali,Punjab,Sahibzada Ajit Singh Nagar,140306,30.6437111,76.7231905,1372,233,125
111,Indian Institute of Technology Ropar,Punjab,Rupnagar,140001,30.9794238,76.5401527,1191,369,500
147,Dr B R Ambedkar National Institute of Technology Jalandhar,Punjab,Jalandhar,144011,31.3956521,75.5305814,3228,1163,154
155,Lovely Professional University,Punjab,Phagwara,144411,31.6047985,74.9350657,,530,600
174,Thapar Institute of Engineering and Technology,Punjab,Patiala,147004,30.3544483,76.3659895,7600,3140,250
192,Sant Longowal Institute of Engineering and Technology,Punjab,Longowal,148106,30.2065026,75.6891315,3677,1517,451
326,Chandigarh University,Punjab,Chandigarh,140413,30.7670957,76.5753727,22853,820,200
327,Sri Guru Granth Sahib World University,Punjab,Fatehgarh Sahib,140406,30.6479174,76.3897733,3117,2696,136.75
635,Guru Nanak Dev University,Punjab,Amritsar,143005,31.6345171,74.8229316,9057,5095,500
679,Netaji Subhas National Institute of Sports,Punjab,Patiala,147001,30.311698,76.3959787,,6,268
747,National Institute of Pharmaceutical Education and Research SAS Nagar,Punjab,Sahibzada Ajit Singh Nagar,160062,30.6869689,76.7319519,,0,130
755,Punjab Agricultural University,Punjab,Ludhiana,141004,30.8995193,75.8040022,2869,1518,1222
897,Punjabi University,Punjab,Patiala,147002,30.3602301,76.4477267,27952,6883,600
9423,Khalsa College of Law,Punjab,Amritsar,143005,31.641024,74.8298569999999,737,300,330
9481,Rayat College of Law,Punjab,Rail,144533,30.9913051,76.4781931,523,180,300
10234,Khalsa College,Punjab,Amritsar,143002,31.6339548,74.8358221999999,5999,240,330
11661,Rayat Polytechnic College,Punjab,Rail,144533,30.9897627999999,76.4799855999999,821,840,300
19718,International Divine College of Education,Punjab,Mullanpur Garibdass,140901,30.7993242,76.7423445,103,125,125
86,Jai Narain Vyas University,Rajasthan,Jodhpur,342001,26.2440384,73.0205823,20686,180,592.46
106,Indian Institute of Technology Jodhpur,Rajasthan,Jodhpur,342037,26.4632828,73.1054544,831,247,852
122,Bhagwant University,Rajasthan,Ajmer,305023,26.5375004,74.6607913,3553,925,150
159,Jaipur National University,Rajasthan,Jaipur,302017,26.8530738,75.8696678,19329,2055,170
282,Manipal University,Rajasthan,Jaipur,303007,26.8512599,75.5717229,7482,240,122
292,Mody University of Science and Technology,Rajasthan,Sikar,332311,27.8169503,75.0294148,2193,1658,265
328,Institute of Advanced Studies in Education,Rajasthan,Jaisangsar,331403,28.4438229,74.5166091999999,,1222,1000
535,Institute of Rural Management,Rajasthan,Jaipur,302020,26.844045,75.77276,,180,121
544,Birla Institute of Technology and Science,Rajasthan,Pilani,333031,28.3580163,75.5887989,11350,60,328
582,Malaviya National Institute of Technology Jaipur,Rajasthan,Jaipur,302017,26.862848,75.8197028,4308,1441,317
637,Indian Institute of Management Udaipur,Rajasthan,Udaipur,313001,24.5998889,73.7257198,412,200,300
694,Indian Institute of Information Technology,Rajasthan,Jaipur,302017,26.8487444,75.8054336,433,180,100.37
705,Amity University,Rajasthan,Jaipur,303002,27.1784417,75.9592893,3335,340,152
732,Banasthali Vidyapith,Rajasthan,Jaipur,304022,26.853463,75.7909247,11570,1617,850
899,University of Rajasthan,Rajasthan,Jaipur,302004,26.8991132,75.8172742,3665,5363,338.14
979,Dr Sarvepalli Radhakrishnan Rajasthan Ayurved University,Rajasthan,Jodhpur,342037,26.4632828,73.1054544,9256,0,322
1004,Rajasthan University of Veterinary and Animal Sciences,Rajasthan,Bikaner,334001,28.0319677,73.3298099,8290,223,200
1076,University of Kota,Rajasthan,Kota,324005,25.1244669,75.8098141,1017,857,148
1136,Maharshi Dayanand Saraswati University,Rajasthan,Ajmer,305009,26.504979,74.6809829999999,1311,1053,766
1190,Mohanlal Sukhadia University,Rajasthan,Udaipur,313001,24.5904377,73.7282942,18149,1003,607
1316,Government Dungar College,Rajasthan,Bikaner,334001,28.0157611,73.3393952999999,9362,0,106.79
2258,Shri Bhavani Niketan Institute of Technology and Management,Rajasthan,Jaipur,302039,26.9486593,75.7669326,,150,350
2268,Government Engineering College,Rajasthan,Ajmer,305025,26.4479337,74.7019457999999,2095,726,300
2889,Stani Memorial College of Engineering and Technology,Rajasthan,Phagi,303005,26.563751,75.5768699999999,460,300,110
3790,Marudhar Engineering College,Rajasthan,Bikaner,334022,28.056365,73.4895572,,504,135
8488,Dayanand College,Rajasthan,Ajmer,305003,26.424276,74.6365501999999,2117,65,250
10359,Biyani Girls B Ed College,Rajasthan,Jaipur,302039,26.9620727,75.7816225,473,200,132
10972,Shri Bhawani Niketan Teachers Training College,Rajasthan,Jaipur,302039,26.9463556,75.76895,310,200,350
13095,Regional Institute of Education,Rajasthan,Ajmer,305004,26.4832156,74.612959,720,240,110
13848,Biyani Group of Colleges,Rajasthan,Jaipur,302039,26.9566218,75.7790747999999,,50,132
16497,Shri Bhawani Niketan Mahila PG Mahavidyalaya,Rajasthan,Jaipur,302039,26.9469401,75.7733043,2377,1700,350
16680,Veer Teja Mahila Shikshan and Shodh Sansthan,Rajasthan,Mundwa,341026,26.9989158,73.8213352999999,244,0,123.9
21478,Gramodaya Mahavidyalaya,Rajasthan,Jodhpur,342602,26.1750599,73.6712800999999,116,100,250
21640,Rana Pratap Physical Teachers Training College,Rajasthan,Bhinder,313603,24.500894,74.1850289,197,100,114.95
21749,College of Veterinary and Animal Science,Rajasthan,Bikaner,334001,28.2165605,73.1349605,633,221,494.2
21750,College of Veterinary and Animal Sciences,Rajasthan,Vallabhnagar,313601,24.6538171,74.0238363999999,,0,553.516
21900,Shri Bhawani Niketan Law College,Rajasthan,Jaipur,302039,26.9468179,75.7689683999999,473,240,350
22193,Amity Law School,Rajasthan,Syari,303002,27.1745074,75.9552893999999,,300,1000
22399,Raj Rishi College,Rajasthan,Alwar,301001,27.5492168,76.6165186,17049,1325,250
1052,Sikkim University,Sikkim,Gangtok,737102,27.1386318,88.5159404,1681,807,265
1388,SRM University,Sikkim,Gangtok,737102,27.3163957,88.5958327,646,0,300
16,Dr MGR Educational and Research Institute,Tamil Nadu,Chennai,600095,13.0645638,80.1595935,9814,1840,300
21,Vellore Institute of Technology,Tamil Nadu,Vellore,632014,12.9723913,79.1576752,26855,0,250
76,Shanmugha Arts Science Technology Research and Academy,Tamil Nadu,Thanjavur,613401,10.7272788,79.020801,9838,0,232
115,Indian Institute of Technology Madras,Tamil Nadu,Chennai,600036,12.9914929,80.2336907,9574,1136,617.763
134,National Institute of Technology Tiruchirappalli,Tamil Nadu,Tiruchirappalli,620015,10.7595036,78.8283543,5066,1290,800
156,Karunya Institute of Technology and Sciences,Tamil Nadu,Coimbatore,641114,10.9404984,76.7423094,8504,1902,700
203,Noorul Islam Centre For Higher Education,Tamil Nadu,Kanyakumari,629180,8.2571556,77.3525419,1773,1340,300
215,Kalasalingam Academy of Research and Education,Tamil Nadu,Krishnan Kovil,626126,9.3049311,77.4175305,7393,1578,163
453,Avinashilingam Institute for Home Science and Higher Education for Women,Tamil Nadu,Coimbatore,641043,11.14934,76.94595,6432,3079,110.98
564,Bharath Institute of Higher Education and Research,Tamil Nadu,Chennai,600073,12.9223967,80.1383623,9856,6534,305
589,Bharathiar University,Tamil Nadu,Coimbatore,641046,11.0390221,76.87642,72124,1908,1000
636,Indian Institute of Management Tiruchirappalli,Tamil Nadu,Tiruchirappalli,620015,10.7595036,78.8283543,355,200,170.27
678,VIT University,Tamil Nadu,Kelambakkam,600048,12.8410016,80.1538918,7129,3120,177
699,Alagappa University,Tamil Nadu,Karaikudi,630003,10.0779985,78.7915367,51964,148,440
724,Amrita Vishwa Vidyapeetham,Tamil Nadu,Coimbatore,641112,10.8977885,76.9038011,20270,1470,400
727,SRM Institute of Science and Technology,Tamil Nadu,Kattankulathur,603203,12.8217024,80.0385817,50479,1815,250
728,Annamalai University,Tamil Nadu,Chidambaram,608002,11.3933092,79.7105393,227153,2182,950
731,Gandhigram Rural Institute,Tamil Nadu,Chinnalapatti,624302,10.2866333,77.9318668,3188,170,200
734,Sathyabama Institute of Science and Technology,Tamil Nadu,Chennai,600119,12.8724482,80.218513,12678,4090,134
736,Saveetha Institute of Medical and Technical Sciences,Tamil Nadu,Chennai,600077,13.073323,80.123188,158,412,150
737,Periyar Maniammai Institute of Science and Technology,Tamil Nadu,Thanjavur,613403,10.7323623,79.0711114,2929,860,116.02
743,Anna University,Tamil Nadu,Chennai,600025,13.0110816,80.2363137,4896,1650,255.55
748,Sri Ramachandra Institute of Higher Education and Research,Tamil Nadu,Chennai,600116,13.0092179,80.1455035,6013,2023,150
867,Hindustan Institute of Technology and Science,Tamil Nadu,Chennai,603103,12.800201,80.2234667,6857,2356,150
885,Bharathidasan University,Tamil Nadu,Tiruchirappalli,620024,10.6735447,78.7449038,,0,631.17
901,Madurai Kamaraj University,Tamil Nadu,Madurai,625021,9.9354343,77.9159078,,314,528
956,Central University of Tamil Nadu,Tamil Nadu,Thiruvarur,610101,10.8166139,79.636234,1688,659,516.76
1050,Tamil University,Tamil Nadu,Thanjavur,613005,10.7364052,79.0979483999999,13882,0,850
1060,Thiruvalluvar University,Tamil Nadu,Vellore,632115,13.0295139,79.2110118,335,0,112.68
1132,Manonmaniam Sundaranar University,Tamil Nadu,Tirunelveli,627012,8.7669548,77.6450215,23826,1373,550
2071,Agricultural Engineering College and Research Institute,Tamil Nadu,Kumulur,621712,10.9329134,78.826897,284,0,280
2450,College of Engineering,Tamil Nadu,Chennai,600025,13.0098858,80.2317392,8075,0,223
2454,RVS College of Engineering and Technology,Tamil Nadu,Coimbatore,641402,11.0155376,77.1035051999999,1113,446,200
2568,Hindusthan College of Engineering and Technology,Tamil Nadu,Coimbatore,641050,10.8915566,76.9908124999999,4993,1650,200
2638,Vins Christian Womens College of Engineering,Tamil Nadu,Nagercoil,629502,8.20413649999999,77.3830517999999,536,408,100.15
2784,Thiagarajar College of Engineering,Tamil Nadu,Madurai,625015,9.8788773,78.0842757,3958,1171,143
3142,Shri Angalamman College of Engineering and Technology,Tamil Nadu,Tiruchirappalli,621105,10.9891378,78.7815428,485,360,122
3207,Sethu Institute of Technology,Tamil Nadu,S.Kallupatti,626115,9.7011818,78.0965691,4673,1230,132
3214,Sembodai Rukmani Varatharajan Engineering College,Tamil Nadu,Sembodai,614809,10.4524739,79.8333924999999,441,306,300
3226,SCAD Institute of Technology,Tamil Nadu,Chithambalam,641664,10.9575854,77.2843333,490,300,600
3232,Saveetha Engineering College,Tamil Nadu,Chennai,602105,13.0295314,80.0115701,4589,1776,120
3258,Saraswathy College of Engineering and Technology,Tamil Nadu,Tindivanam,604001,12.3045168,79.739948,191,150,106
3475,PSN Institute of Technology and Science,Tamil Nadu,Palayamkottai,627451,8.6402143,77.6381328,684,540,250
3536,PGP College of Engineering and Technology,Tamil Nadu,Sundakkampalayam,637207,11.1747256,78.0464147,529,648,275
3560,Panimalar Institute of Technology,Tamil Nadu,Pidarithangal,600123,13.0528147,80.0749154,3648,780,600
3561,Panimalar Engineering College,Tamil Nadu,Chennai,600123,13.0503641,80.0748074,6887,1920,127
3666,National Engineering College,Tamil Nadu,Thoothukudi,628503,9.1710503,77.8527818,2820,775,150
3725,Mohamed Sathak Engineering College,Tamil Nadu,Kilakarai,623806,9.2343379,78.7836027,2084,1052,250
3759,Mepco Schlenk Engineering College,Tamil Nadu,Melamattur,626005,9.5246787,77.8553089,3764,1191,195
3840,Mahendra Engineering College,Tamil Nadu,Mallasamudram,637503,11.4939429,78.0295273,3853,1580,130
3950,Kumaraguru College of Technology,Tamil Nadu,Coimbatore,641006,11.0487131,76.9837455,5921,1728,150
3977,Kongu Engineering College,Tamil Nadu,Perundurai,638052,11.2745621,77.5826034,8418,2469,167
3996,Kingston Engineering College,Tamil Nadu,Kunjanur R.F.,632059,13.0127035,79.1333698999999,1941,792,120
4049,Kalasalingam Institute of Technology,Tamil Nadu,Srivilliputtur,626126,9.5963075,77.6822442,834,462,200
4064,KS Rangasamy College of Technology,Tamil Nadu,Tiruchengode,637215,11.363772,77.8279727,4488,1530,300
4105,JKK Munirajah College of Technology,Tamil Nadu,Punjaithuraiyampalayam,638506,11.514333,77.4546298,615,612,250
4197,Institute of Road and Transport Technology,Tamil Nadu,Suriyampalayam,638316,11.4227922,77.6766693,1750,528,350
4494,Builders Engineering College,Tamil Nadu,Tirupur,638108,11.0714545,77.6525114999999,1412,732,200
4624,CSIR-Central ElectroChemical Research Institute,Tamil Nadu,Karaikudi,630003,10.083894,78.8028666,143,40,300
4726,CAPE Institute of Technology,Tamil Nadu,Tirunelveli,627114,8.17809649999999,77.5523084999999,1386,648,150
4849,Bannari Amman Institute of Technology,Tamil Nadu,Erode,638401,11.514333,77.4546298,6933,2388,180
5038,Alagappa Chettiar College of Engineering and Technology,Tamil Nadu,Karaikudi,630004,10.0731315,78.7801544,2009,912,144.39
5077,Adhiyamaan College of Engineering,Tamil Nadu,Krishnagiri,635109,12.7123863,77.879602,,1896,250
5495,SSN School of Management and Computer Application,Tamil Nadu,Kalavakkam,603110,12.7522333,80.1958755,190,120,250
5513,'Virudhunagar Hindu Nadars'' Senthikumara Nadar College',Tamil Nadu,Virudhunagar,626001,9.57483699999999,77.974241,3871,1824,145.27
5757,Christian Medical College,Tamil Nadu,Vellore,632004,12.9240862,79.1362168,994,361,200
5794,Madras Christian College,Tamil Nadu,Chennai,600059,12.9238943,80.1198039,6727,30,365
5867,Sri Ramachandra Medical College and Research Institute,Tamil Nadu,Chennai,600116,13.039083,80.1435247,6013,518,175
6111,Chengalpattu Medical College,Tamil Nadu,Chengalpattu,603001,12.6710248,79.9803604999999,1904,634,240
6134,Government Mohan Kumaramangalam Medical College,Tamil Nadu,Salem,636030,11.6715968,78.0675407,1025,172,150
6165,Government Dharamapuri Medical College,Tamil Nadu,Dharmapuri,636701,12.1250374,78.1516329999999,,106,687
6168,Tirunelveli Medical College,Tamil Nadu,Tirunelveli,627007,8.7117515,77.7508166999999,,212,228
6178,Kanyakumari Government Medical College,Tamil Nadu,Asaripallam,629003,8.1737402,77.3960267,735,221,100.5
